Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1790,23-05-2025,24-05-2025,CUST410,Cindy Gonzalez,Consumer,PROD9678,Dining Table,Furniture,North,Alaska,Joemouth,6,1113,10,6010.2,5107.49,902.71,Cash,Delivered,Wright-Murphy,bwilliams@king-walker.com,12,No,0
ORD1791,14-01-2024,20-01-2024,CUST268,Samantha Hendricks,Corporate,PROD1147,Sugar,Grocery,West,Oregon,North Lindsay,5,508,20,2032,1315.2,716.8,UPI,Delivered,Miller Group,ljohnston@larson-smith.com,28,No,0
ORD1792,14-10-2024,20-10-2024,CUST186,Desiree Camacho,Home Office,PROD5261,Rice Bag,Grocery,South,Idaho,Bryanbury,4,3171,20,10147.2,7769.49,2377.71,UPI,Cancelled,"Franco, Dominguez and Barnett",reynoldsdenise@warren.com,31,No,0
ORD1793,07-12-2023,14-12-2023,CUST361,Timothy Howell,Consumer,PROD9253,Stapler,Office Supplies,East,Missouri,Port Alexmouth,4,1225,15,4165,3280.35,884.65,Credit Card,Delivered,Young Inc,jefferywhite@buck.com,49,No,0
ORD1794,22-10-2024,24-10-2024,CUST116,Matthew Mcdonald,Consumer,PROD3362,Pen,Office Supplies,East,South Carolina,New Victorchester,9,4848,20,34905.6,28029.5,6876.1,Net Banking,Returned,"Bailey, Price and Mccann",jason29@king.com,32,No,0
ORD1795,23-10-2024,25-10-2024,CUST933,Nancy Woods,Home Office,PROD1026,Sugar,Grocery,South,Georgia,Williamsmouth,10,2125,10,19125,11945.48,7179.52,Cash,Delivered,"Browning, Ramirez and Holland",terrismith@cooley.com,13,No,0
ORD1796,23-03-2025,28-03-2025,CUST287,Kyle Vazquez,Corporate,PROD4769,Pen,Office Supplies,South,Minnesota,West Kristin,8,623,5,4734.8,3912.9,821.9,UPI,Pending,"Garcia, Martinez and Pacheco",donaldprice@horton.org,5,Yes,31
ORD1797,04-03-2025,08-03-2025,CUST981,Lisa Garcia,Consumer,PROD5660,Snacks,Grocery,North,Idaho,Danielville,8,131,20,838.4,662.26,176.14,Net Banking,Cancelled,Barnes PLC,shawrebecca@mcguire.com,29,No,0
ORD1798,08-02-2024,14-02-2024,CUST141,Heidi Cunningham,Consumer,PROD8090,Office Chair,Furniture,North,Nevada,Lewisbury,7,4080,15,24276,16814.56,7461.44,Cash,Pending,"Wood, Hudson and Hopkins",rachelharris@russell.biz,25,No,0
ORD1799,11-11-2024,17-11-2024,CUST744,Kevin Brown,Home Office,PROD5759,Office Chair,Furniture,West,Iowa,Lynnside,10,2189,15,18606.5,13897.15,4709.35,Cash,Delivered,"Nelson, Richardson and Gillespie",corey61@turner.com,50,No,0
ORD1800,03-10-2024,09-10-2024,CUST307,Karen Perkins,Corporate,PROD2201,Mouse,Electronics,West,Massachusetts,Vargastown,10,1022,0,10220,6819.1,3400.9,UPI,Cancelled,Adams-Anderson,garciajessica@gonzalez-crawford.com,50,No,0
ORD1801,14-06-2024,18-06-2024,CUST504,Andrew Smith,Consumer,PROD1084,Study Table,Furniture,North,West Virginia,Port Kyle,2,4280,0,8560,5153,3407,Net Banking,Returned,"Clark, York and Peterson",bblack@reed.info,30,No,0
ORD1802,02-04-2024,08-04-2024,CUST801,Melinda Vaughn,Corporate,PROD9841,Rice Bag,Grocery,North,Michigan,Contrerasport,2,4979,5,9460.1,7671.49,1788.61,Cash,Pending,"Johnson, Nelson and Villanueva",wlane@perkins.net,40,No,0
ORD1803,23-01-2024,27-01-2024,CUST396,Pamela Schneider,Home Office,PROD9897,Juice Pack,Grocery,West,Alaska,Pamelaton,6,3804,0,22824,18131.17,4692.83,Net Banking,Cancelled,"Hess, Liu and Gonzalez",josephwhitney@delgado-davis.net,26,No,0
ORD1804,10-11-2024,15-11-2024,CUST660,Thomas Clay,Home Office,PROD9460,Dining Table,Furniture,South,Minnesota,South Matthew,2,352,0,704,443.39,260.61,Net Banking,Cancelled,Berry-Scott,justin57@lynn.net,14,No,0
ORD1805,14-02-2025,16-02-2025,CUST653,Lauren Coleman,Consumer,PROD1633,File Folder,Office Supplies,South,Connecticut,Lake Elizabeth,9,4959,10,40167.9,33704.24,6463.66,UPI,Cancelled,Wyatt PLC,olsonemily@lee-stewart.biz,40,No,0
ORD1806,07-05-2025,14-05-2025,CUST627,Justin Davis,Corporate,PROD6973,File Folder,Office Supplies,South,Utah,South Wendy,1,4688,20,3750.4,3069.52,680.88,Net Banking,Pending,Martinez PLC,cherrera@harrington.com,23,No,0
ORD1807,07-11-2023,12-11-2023,CUST749,Mark Miller,Corporate,PROD7537,Calculator,Office Supplies,North,Missouri,Williamston,5,4007,15,17029.75,11099.13,5930.62,UPI,Delivered,"Hines, Lowery and Blevins",joseph43@rojas-martinez.biz,37,No,0
ORD1808,24-09-2025,28-09-2025,CUST870,Joshua Anthony,Consumer,PROD2185,Cooking Oil,Grocery,West,Connecticut,New Kellytown,3,510,5,1453.5,1231.09,222.41,UPI,Cancelled,"Silva, Meza and Hernandez",greeneandrew@carlson.com,22,No,0
ORD1809,30-09-2024,07-10-2024,CUST946,Kevin Kelly,Home Office,PROD3490,Snacks,Grocery,North,South Carolina,North Emily,9,2412,20,17366.4,15058.59,2307.81,Net Banking,Returned,"Stewart, Buck and Fuller",jeffreywright@dunn-donaldson.com,40,No,0
ORD1810,02-07-2025,03-07-2025,CUST116,Brian Robinson,Home Office,PROD5024,Sofa,Furniture,North,Oregon,Whitemouth,6,1559,15,7950.9,5384.45,2566.45,UPI,Delivered,Hatfield Inc,dsoto@warren-perez.com,44,No,0
ORD1811,26-12-2024,02-01-2025,CUST916,Donald Blevins,Consumer,PROD5910,Juice Pack,Grocery,West,South Dakota,Josephville,2,3195,15,5431.5,4575.98,855.52,UPI,Delivered,Robinson PLC,stephenpatel@houston-davis.info,40,No,0
ORD1812,01-07-2025,08-07-2025,CUST430,Tiffany Lyons,Home Office,PROD6267,Office Chair,Furniture,South,Missouri,New Crystalfurt,1,279,10,251.1,172.25,78.85,Cash,Cancelled,Thomas LLC,james47@matthews-patterson.com,33,No,0
ORD1813,08-01-2025,14-01-2025,CUST778,Stacey Bright,Home Office,PROD1805,Headphones,Electronics,West,North Carolina,South Josephtown,8,2659,0,21272,16167.55,5104.45,Net Banking,Delivered,Benitez-Allen,ksmith@brown-morgan.com,26,No,0
ORD1814,02-04-2025,03-04-2025,CUST216,Stacy Taylor,Consumer,PROD7141,Stapler,Office Supplies,South,Hawaii,Williamsfurt,10,752,15,6392,5148.21,1243.79,Credit Card,Delivered,Berger and Sons,michaelstuart@moyer.com,25,No,0
ORD1815,02-03-2024,09-03-2024,CUST634,Heather Brown,Consumer,PROD1681,Juice Pack,Grocery,West,Florida,East Karaberg,7,2643,15,15725.85,9811.07,5914.78,UPI,Cancelled,Wells PLC,xlopez@mcintyre.com,40,No,0
ORD1816,26-01-2024,27-01-2024,CUST441,Roger Davis,Home Office,PROD9603,Mouse,Electronics,East,Alaska,Michaelberg,2,3474,15,5905.8,3996.58,1909.22,Net Banking,Pending,Martin Inc,michael39@estrada.com,9,Yes,49
ORD1817,21-01-2024,27-01-2024,CUST545,Molly Stewart,Consumer,PROD5882,Headphones,Electronics,South,North Dakota,Lake Tonyaberg,3,1192,5,3397.2,2609.87,787.33,Cash,Pending,"Suarez, Carroll and Miller",megan35@parks-alvarez.com,33,No,0
ORD1818,14-06-2024,16-06-2024,CUST779,Thomas Nelson,Corporate,PROD6092,Keyboard,Electronics,East,Delaware,Greenville,9,1213,5,10371.15,9304.67,1066.48,Credit Card,Pending,Smith and Sons,keith74@alexander.com,33,No,0
ORD1819,03-09-2024,05-09-2024,CUST945,Robin Black,Home Office,PROD6121,Laptop,Electronics,North,West Virginia,West Kevin,2,4960,5,9424,6370.78,3053.22,UPI,Cancelled,Hawkins Group,emmamarks@morton.com,41,No,0
ORD1820,18-07-2025,19-07-2025,CUST123,Mr. Stephen Taylor,Corporate,PROD6212,Sofa,Furniture,East,Illinois,Davidsonbury,5,1768,20,7072,4304.93,2767.07,Net Banking,Delivered,"Leach, Nguyen and Noble",christopher09@stafford.net,5,Yes,42
ORD1821,15-04-2025,19-04-2025,CUST802,Edward King,Home Office,PROD3446,Bookshelf,Furniture,East,New Mexico,Lake Jack,6,2303,10,12436.2,8270.04,4166.16,Credit Card,Returned,Jacobs LLC,holly05@young.net,23,No,0
ORD1822,03-06-2024,06-06-2024,CUST381,John Pennington,Home Office,PROD3938,Pen,Office Supplies,South,Maryland,Lake Kyle,3,2038,5,5808.3,4741.49,1066.81,UPI,Cancelled,Green-Harrison,johncampbell@crosby.com,29,No,0
ORD1823,13-05-2025,17-05-2025,CUST574,Kelly Diaz,Consumer,PROD5886,Sofa,Furniture,South,Alaska,Zacharymouth,5,1058,10,4761,2880.25,1880.75,Cash,Pending,"Ortega, Santiago and Sharp",zacharykaufman@allen.com,7,Yes,40
ORD1824,03-03-2024,06-03-2024,CUST966,Dr. Heather Simpson,Home Office,PROD6089,Snacks,Grocery,South,Maine,Lake Carrie,3,2586,15,6594.3,4041.91,2552.39,Net Banking,Pending,Lewis and Sons,katie76@ramos.net,50,No,0
ORD1825,26-07-2024,29-07-2024,CUST922,Kelsey Hawkins,Home Office,PROD5955,Study Table,Furniture,South,Maryland,Jeffreyberg,8,607,5,4613.2,3822.18,791.02,Credit Card,Cancelled,Carter-Cunningham,samanthatorres@hampton-morris.com,6,Yes,21
ORD1826,12-09-2024,14-09-2024,CUST764,John Curtis,Corporate,PROD3557,Office Chair,Furniture,South,Arizona,Port Jared,7,3531,15,21009.45,18892.61,2116.84,Credit Card,Cancelled,Graham Group,thompsonjoshua@contreras.com,16,No,0
ORD1827,16-07-2024,19-07-2024,CUST659,Jennifer Sims,Home Office,PROD1966,Calculator,Office Supplies,East,Illinois,Masonton,8,2112,0,16896,13626.36,3269.64,Credit Card,Pending,"Everett, Moore and Riley",donnagonzalez@king-kim.com,30,No,0
ORD1828,31-08-2024,04-09-2024,CUST846,Brendan Jackson,Corporate,PROD2382,Notebook,Office Supplies,South,Alaska,Thompsonmouth,7,1028,5,6836.2,5700.42,1135.78,Credit Card,Returned,"Cowan, Trujillo and Wilson",denisestewart@walker-sampson.biz,13,No,0
ORD1829,28-07-2025,31-07-2025,CUST599,Leslie Perez,Consumer,PROD7511,Laptop,Electronics,South,Texas,South Gregory,2,344,20,550.4,330.42,219.98,Net Banking,Pending,Garrett-Travis,nballard@hill.com,44,No,0
ORD1830,06-07-2025,13-07-2025,CUST814,Thomas Campbell,Consumer,PROD7418,Office Chair,Furniture,West,Montana,Port Markmouth,6,649,15,3309.9,2438.71,871.19,UPI,Cancelled,Wilson Ltd,murphymelissa@anderson.com,11,No,0
ORD1831,11-06-2024,13-06-2024,CUST965,Justin Roy,Corporate,PROD3476,Juice Pack,Grocery,West,Florida,Autumnfurt,5,3877,20,15508,11065.54,4442.46,Net Banking,Returned,"Hunter, Robinson and Lester",gdelgado@knight-cook.org,16,No,0
ORD1832,11-10-2025,15-10-2025,CUST281,Jasmine Barnes,Consumer,PROD7125,Monitor,Electronics,North,Virginia,Phillipfurt,10,2951,0,29510,18725.31,10784.69,Cash,Pending,White-Sanders,rodriguezjeffrey@wilson-nichols.com,38,No,0
ORD1833,10-08-2024,14-08-2024,CUST228,Kelly Barnes,Consumer,PROD3455,Pen,Office Supplies,North,Nevada,Smithfurt,7,2236,15,13304.2,9007.3,4296.9,Credit Card,Returned,Reeves Group,nguyenchristopher@brown.net,17,No,0
ORD1834,11-01-2025,16-01-2025,CUST359,Jennifer Moore,Corporate,PROD4566,Sofa,Furniture,North,Oregon,Lake Samanthaborough,7,2526,5,16797.9,12015.27,4782.63,Cash,Cancelled,Hicks PLC,garciatammy@smith.com,45,No,0
ORD1835,30-01-2024,04-02-2024,CUST670,Denise White,Corporate,PROD8264,Study Table,Furniture,South,Connecticut,Oliviatown,7,702,10,4422.6,3875.25,547.35,UPI,Pending,Holloway PLC,christophersnyder@carter.com,41,No,0
ORD1836,11-07-2025,15-07-2025,CUST147,William Johnson,Home Office,PROD1239,Keyboard,Electronics,West,Arkansas,Janetton,7,1409,0,9863,7441.61,2421.39,Credit Card,Returned,Stanton-Smith,dvargas@nolan.org,3,Yes,44
ORD1837,10-06-2025,11-06-2025,CUST221,Jared Gonzalez,Corporate,PROD7090,Bookshelf,Furniture,East,Nevada,Debramouth,5,2264,10,10188,7842.94,2345.06,Credit Card,Returned,"Davis, Robinson and Martin",jmoss@gibson.com,18,No,0
ORD1838,09-07-2025,10-07-2025,CUST570,Amy Simmons,Home Office,PROD8547,Snacks,Grocery,North,North Dakota,West Albert,8,4741,5,36031.6,21697.34,14334.26,UPI,Cancelled,King Ltd,douglasmeyer@carey-sanford.com,17,No,0
ORD1839,27-04-2024,04-05-2024,CUST670,Megan Baird,Consumer,PROD7197,Study Table,Furniture,South,Minnesota,Lake Stephen,3,1921,10,5186.7,3190.23,1996.47,UPI,Returned,"Torres, Gonzalez and Cortez",whitejason@porter-carr.biz,15,No,0
ORD1840,11-09-2024,12-09-2024,CUST789,Tricia Walker,Home Office,PROD5906,Dining Table,Furniture,West,Ohio,East Andrew,10,1192,5,11324,9960.73,1363.27,Cash,Cancelled,Bennett-Sutton,deanwilliams@rodgers-garcia.com,14,No,0
ORD1841,07-12-2023,11-12-2023,CUST758,Danielle Gibson,Consumer,PROD6249,Sugar,Grocery,South,Kansas,Port Drewhaven,3,708,20,1699.2,1447.45,251.75,Credit Card,Returned,Montgomery-Cooper,bensonmichael@james.com,7,Yes,42
ORD1842,27-09-2024,03-10-2024,CUST558,Richard Foley,Home Office,PROD9597,Keyboard,Electronics,West,Massachusetts,Lake Charlesview,10,4400,10,39600,34816.52,4783.48,Net Banking,Returned,Baker LLC,williammayer@morris.net,32,No,0
ORD1843,03-03-2025,08-03-2025,CUST176,Joseph Green,Consumer,PROD1551,Stapler,Office Supplies,North,Kentucky,East John,9,3100,10,25110,18598.98,6511.02,Net Banking,Returned,"Evans, Hamilton and Foster",nmunoz@robinson.com,46,No,0
ORD1844,03-02-2024,08-02-2024,CUST725,Valerie Rocha,Home Office,PROD8091,Sofa,Furniture,West,Georgia,East Robert,9,2553,5,21828.15,19006.19,2821.96,Net Banking,Cancelled,"Stevens, Sanders and Nelson",connielee@ponce.info,32,No,0
ORD1845,28-05-2025,29-05-2025,CUST619,Wesley Gillespie,Consumer,PROD2155,Monitor,Electronics,North,Minnesota,West Lisaview,1,4688,10,4219.2,3573.24,645.96,UPI,Cancelled,Carter and Sons,katherinelozano@brown-petersen.com,14,No,0
ORD1846,09-05-2025,10-05-2025,CUST759,Robert Wise,Home Office,PROD1444,Sofa,Furniture,East,Wyoming,Haynesborough,8,4038,20,25843.2,23224.36,2618.84,UPI,Cancelled,"Robinson, Kim and Lee",omccann@diaz.com,16,No,0
ORD1847,10-11-2024,16-11-2024,CUST394,Kristen Jones,Corporate,PROD5445,Study Table,Furniture,South,Michigan,Howardchester,2,1167,10,2100.6,1645.11,455.49,Cash,Pending,"Greer, Cox and Larson",chawkins@evans.com,35,No,0
ORD1848,23-04-2024,27-04-2024,CUST217,Andrew Brown,Consumer,PROD1877,Snacks,Grocery,West,Virginia,East Jessica,4,330,0,1320,1109.75,210.25,UPI,Returned,Kemp and Sons,hcarey@scott.com,46,No,0
ORD1849,06-04-2025,13-04-2025,CUST219,Michael Garcia,Corporate,PROD6806,Rice Bag,Grocery,North,Illinois,Austinside,9,4011,0,36099,21703.19,14395.81,Credit Card,Cancelled,Perez-Lopez,handrews@sloan-rodriguez.com,26,No,0
ORD1850,24-05-2025,25-05-2025,CUST508,Matthew Williams,Home Office,PROD6810,Stapler,Office Supplies,West,Idaho,Port Stevenville,10,923,5,8768.5,5626.96,3141.54,UPI,Returned,"Hines, Hunter and Romero",gnorman@ross.com,25,No,0
ORD1851,07-01-2024,13-01-2024,CUST984,Danielle May DDS,Home Office,PROD8052,File Folder,Office Supplies,North,Louisiana,Williamsshire,7,2771,15,16487.45,11166.25,5321.2,Cash,Cancelled,Green Ltd,rrush@barnes.info,43,No,0
ORD1852,06-07-2024,11-07-2024,CUST987,Stephanie Lara,Corporate,PROD7464,Office Chair,Furniture,West,Pennsylvania,South Johnny,1,2649,0,2649,1617.55,1031.45,Net Banking,Cancelled,Mata-Lee,brendatanner@may.com,3,Yes,30
ORD1853,01-04-2024,02-04-2024,CUST874,Dennis Dunn,Consumer,PROD9891,Laptop,Electronics,South,California,Piercechester,7,1102,10,6942.6,5074.07,1868.53,Credit Card,Cancelled,Rivas Inc,danielle03@mccall.com,1,Yes,49
ORD1854,09-01-2025,13-01-2025,CUST776,Tyler Smith,Home Office,PROD9458,Snacks,Grocery,South,Idaho,Port Susan,5,3694,15,15699.5,10763.51,4935.99,Net Banking,Returned,"King, Koch and Todd",dbird@white.com,42,No,0
ORD1855,15-07-2024,16-07-2024,CUST836,Brett Gregory,Consumer,PROD2523,Pen,Office Supplies,East,Missouri,Erinfurt,4,616,0,2464,1862.84,601.16,Credit Card,Cancelled,"Barron, Henry and Tucker",brooksjulian@daniels.com,9,Yes,28
ORD1856,05-10-2025,07-10-2025,CUST504,Kevin Graham,Consumer,PROD8780,Cooking Oil,Grocery,South,Vermont,New Markshire,10,3668,10,33012,24320.82,8691.18,UPI,Delivered,Ross-Hardy,brockjason@mitchell-lloyd.com,21,No,0
ORD1857,09-12-2024,16-12-2024,CUST467,Sabrina Peterson,Home Office,PROD8111,Cooking Oil,Grocery,South,Virginia,New Christine,1,609,20,487.2,304.94,182.26,UPI,Pending,Barber Group,tylerhanson@smith.org,20,No,0
ORD1858,29-05-2025,30-05-2025,CUST178,Anne Smith,Home Office,PROD7574,Dining Table,Furniture,North,Rhode Island,Jessicaburgh,5,736,5,3496,2576.05,919.95,Cash,Pending,Mcdonald LLC,bowersthomas@jones-taylor.biz,42,No,0
ORD1859,26-11-2024,29-11-2024,CUST161,Melissa Cooley,Consumer,PROD4310,Cooking Oil,Grocery,North,Pennsylvania,Garyport,4,2363,10,8506.8,6432.15,2074.65,Cash,Returned,"Fletcher, Clarke and Evans",julie77@harrison-owens.com,18,No,0
ORD1860,28-03-2025,02-04-2025,CUST333,Derrick Austin,Consumer,PROD9502,Stapler,Office Supplies,West,Alabama,Port Geraldbury,8,2566,5,19501.6,13922.06,5579.54,UPI,Cancelled,Willis Ltd,jackiegonzales@watson-fuller.com,27,No,0
ORD1861,18-04-2024,25-04-2024,CUST479,Chad Miller,Home Office,PROD6474,Calculator,Office Supplies,South,Oklahoma,Joshuaberg,8,4511,20,28870.4,20415.3,8455.1,Cash,Cancelled,Johnson-Merritt,jeffrey76@wade-burns.info,7,Yes,28
ORD1862,27-08-2024,02-09-2024,CUST667,Tara Robertson,Consumer,PROD3119,Study Table,Furniture,East,South Dakota,Port Clairestad,3,1909,10,5154.3,3838.37,1315.93,UPI,Delivered,Mcguire-Jones,torreselizabeth@higgins.com,13,No,0
ORD1863,25-10-2024,26-10-2024,CUST567,Krista Reyes,Home Office,PROD6963,Monitor,Electronics,South,Vermont,Lake Garrett,8,3833,0,30664,21844.02,8819.98,Net Banking,Cancelled,Rodriguez Group,beckertodd@pierce-collins.com,25,No,0
ORD1864,30-10-2023,01-11-2023,CUST740,Jennifer Barnes,Corporate,PROD2918,Pen,Office Supplies,West,Wyoming,Katieton,10,4149,10,37341,29614.43,7726.57,UPI,Pending,Williamson-Walker,garciafernando@sharp-payne.com,47,No,0
ORD1865,03-05-2024,06-05-2024,CUST640,Michele Gomez,Consumer,PROD6942,Laptop,Electronics,South,Utah,Jacksonside,2,4776,15,8119.2,6548.6,1570.6,UPI,Returned,Mitchell LLC,emilybryan@burton.biz,39,No,0
ORD1866,28-08-2024,01-09-2024,CUST152,Jennifer Martin,Corporate,PROD1670,File Folder,Office Supplies,West,Alabama,North Michael,7,399,15,2374.05,1854.85,519.2,Credit Card,Returned,Cummings Inc,riverarobert@greene.com,47,No,0
ORD1867,22-02-2025,01-03-2025,CUST451,Christina Chapman,Home Office,PROD9509,Cooking Oil,Grocery,South,Alabama,Lake Dustin,10,103,20,824,542.83,281.17,Credit Card,Pending,Delgado Group,philipwebb@raymond.com,18,No,0
ORD1868,08-04-2024,15-04-2024,CUST490,Christopher Campbell,Home Office,PROD3190,Rice Bag,Grocery,South,Florida,Watsonton,3,901,10,2432.7,1645.72,786.98,Net Banking,Delivered,Lopez-Torres,martinjohnny@martin.net,37,No,0
ORD1869,23-08-2025,30-08-2025,CUST154,Stephen Franco,Corporate,PROD1736,Snacks,Grocery,North,Maryland,Alisonburgh,8,2146,15,14592.8,9200.76,5392.04,Cash,Pending,Olsen Ltd,aaronmathews@chen.com,38,No,0
ORD1870,29-11-2023,05-12-2023,CUST910,Emily Fuller,Corporate,PROD6504,Laptop,Electronics,South,Wisconsin,Williamton,7,4655,20,26068,18047.79,8020.21,Cash,Delivered,Decker Inc,cory93@nixon.com,42,No,0
ORD1871,22-03-2024,28-03-2024,CUST965,Teresa Lewis,Corporate,PROD4846,Office Chair,Furniture,South,Maryland,New Jaredbury,2,577,20,923.2,564.05,359.15,Net Banking,Delivered,Perez-Robinson,mooneynicole@smith.com,29,No,0
ORD1872,13-08-2025,20-08-2025,CUST893,Emily Moore,Corporate,PROD6958,Office Chair,Furniture,North,Louisiana,East Megan,10,3564,20,28512,21889.53,6622.47,Cash,Pending,Herrera PLC,kaylanelson@brown-jimenez.com,40,No,0
ORD1873,23-01-2025,29-01-2025,CUST751,Jennifer Leon,Corporate,PROD6104,File Folder,Office Supplies,North,Maryland,Baileyberg,9,4237,15,32413.05,27541.12,4871.93,Net Banking,Delivered,Burns-Wilson,wellsjohn@cox.net,8,Yes,33
ORD1874,13-11-2023,19-11-2023,CUST473,Candace Mckee,Consumer,PROD4641,Keyboard,Electronics,West,Delaware,Ryanshire,4,2197,10,7909.2,6637.52,1271.68,Cash,Pending,Hayes and Sons,hammondmary@becker-george.com,27,No,0
ORD1875,15-08-2025,17-08-2025,CUST254,Andrew Watts,Home Office,PROD6420,Keyboard,Electronics,West,Louisiana,Port David,1,3303,0,3303,2027.7,1275.3,Cash,Cancelled,Herrera LLC,andrea95@taylor-gordon.org,42,No,0
ORD1876,07-11-2024,13-11-2024,CUST820,Keith Hughes,Home Office,PROD3537,Headphones,Electronics,South,Minnesota,Alanland,7,2192,20,12275.2,8732.18,3543.02,Cash,Cancelled,"Powell, Sanders and Patel",davilamichele@gibbs.com,24,No,0
ORD1877,12-06-2024,14-06-2024,CUST517,Ann Lowe,Consumer,PROD3761,Calculator,Office Supplies,North,Mississippi,Jonesmouth,7,2980,20,16688,14385.32,2302.68,Net Banking,Returned,Raymond Ltd,rreese@davis-johnson.info,23,No,0
ORD1878,16-12-2024,21-12-2024,CUST793,Thomas Ross,Home Office,PROD2607,Rice Bag,Grocery,South,Wisconsin,Cynthiaside,5,2371,15,10076.75,8161.66,1915.09,Credit Card,Returned,Huynh and Sons,nicoleedwards@scott-manning.com,1,Yes,33
ORD1879,10-08-2024,14-08-2024,CUST329,Stephanie Smith,Consumer,PROD7628,Office Chair,Furniture,North,Kentucky,Sethtown,4,2410,10,8676,6890.12,1785.88,Credit Card,Cancelled,"Thompson, Barnett and Murillo",bjoseph@morales.com,3,Yes,25
ORD1880,02-04-2024,05-04-2024,CUST810,Heather Russell,Home Office,PROD8430,Sofa,Furniture,West,California,South Heather,1,4146,15,3524.1,3073.72,450.38,Credit Card,Pending,Snyder LLC,kenneth27@maddox-curry.com,27,No,0
ORD1881,26-08-2025,01-09-2025,CUST807,Michael Robinson,Consumer,PROD4721,Juice Pack,Grocery,South,North Dakota,Kaylamouth,1,3329,5,3162.55,2372.31,790.24,UPI,Returned,"Ball, White and Smith",george20@gomez.org,32,No,0
ORD1882,11-07-2024,14-07-2024,CUST841,Henry Sanchez,Home Office,PROD5403,Sugar,Grocery,West,New Mexico,Lake Paula,10,2945,0,29450,23164.46,6285.54,UPI,Returned,Campos-Smith,zrobinson@smith.biz,27,No,0
ORD1883,13-06-2024,20-06-2024,CUST696,Holly Becker,Home Office,PROD6222,File Folder,Office Supplies,South,Texas,Nicholastown,6,275,20,1320,831.53,488.47,Credit Card,Delivered,Rodriguez-Terry,mdyer@holt-turner.com,24,No,0
ORD1884,16-03-2025,17-03-2025,CUST491,Walter Becker,Consumer,PROD7211,Keyboard,Electronics,West,Virginia,Lake Shawn,7,1271,5,8452.15,5493.28,2958.87,Cash,Pending,"Parsons, Green and Harvey",melanie74@poole.com,24,No,0
ORD1885,14-05-2024,21-05-2024,CUST625,Jason Barrett,Home Office,PROD1038,Dining Table,Furniture,East,Missouri,Amymouth,3,1830,5,5215.5,4280.38,935.12,Net Banking,Cancelled,"King, Smith and Massey",kevin09@baker.org,33,No,0
ORD1886,27-08-2024,30-08-2024,CUST784,Jonathan Johnson,Consumer,PROD3630,Dining Table,Furniture,East,North Dakota,Philipchester,10,1734,10,15606,10523.48,5082.52,UPI,Delivered,"Castaneda, Morgan and Griffith",heather43@marks-ramirez.com,30,No,0
ORD1887,12-06-2025,17-06-2025,CUST428,Jennifer Bowman,Consumer,PROD6527,Study Table,Furniture,West,Delaware,Jessicafort,2,3139,5,5964.1,4048.5,1915.6,Net Banking,Pending,"Jordan, Jones and Williams",zhamilton@cox.com,5,Yes,32
ORD1888,09-07-2024,15-07-2024,CUST336,Shane Swanson,Corporate,PROD5251,Sofa,Furniture,North,Kentucky,Olsenville,1,4188,5,3978.6,3034.61,943.99,Net Banking,Returned,"Jackson, West and Smith",irobinson@ayers.com,46,No,0
ORD1889,03-11-2024,10-11-2024,CUST637,William White,Home Office,PROD9281,Notebook,Office Supplies,South,Oklahoma,Charlesshire,10,2254,5,21413,19064.25,2348.75,Credit Card,Delivered,Richardson-Davis,dominique44@ray.com,27,No,0
ORD1890,26-06-2025,02-07-2025,CUST597,Mary Saunders,Corporate,PROD1723,Stapler,Office Supplies,East,Pennsylvania,Port Davidport,10,1227,10,11043,6805.21,4237.79,Net Banking,Returned,"Webb, Hall and Newman",whitney36@martin.com,17,No,0
ORD1891,17-02-2025,18-02-2025,CUST134,Emily Brown,Consumer,PROD5617,File Folder,Office Supplies,West,Wisconsin,Taylorshire,4,650,0,2600,1842.54,757.46,Credit Card,Cancelled,"Moore, Martinez and Wells",lewismonica@cox-thomas.com,41,No,0
ORD1892,03-09-2024,08-09-2024,CUST507,David Schmidt,Home Office,PROD2605,File Folder,Office Supplies,West,Rhode Island,East Manuelstad,7,898,15,5343.1,4243.27,1099.83,Credit Card,Delivered,Buchanan PLC,wileymichael@booker.com,22,No,0
ORD1893,25-03-2024,27-03-2024,CUST681,Richard Shaw,Home Office,PROD6190,Juice Pack,Grocery,North,Louisiana,Adrianhaven,4,381,5,1447.8,1253.47,194.33,Net Banking,Returned,"Jones, Castro and Cook",matthewmorrison@lane-weber.info,0,Yes,30
ORD1894,10-04-2025,12-04-2025,CUST522,Erin Tucker,Home Office,PROD4297,Pen,Office Supplies,West,West Virginia,Catherinefort,2,1150,10,2070,1859.71,210.29,UPI,Cancelled,Baker-Myers,dawn48@smith.com,7,Yes,50
ORD1895,01-04-2025,02-04-2025,CUST759,Harold Barker,Consumer,PROD8897,Laptop,Electronics,North,Texas,Lake Heatherport,5,3297,20,13188,11019.16,2168.84,Credit Card,Delivered,"Sullivan, Mckinney and Bailey",wendybrown@ortega.org,24,No,0
